TV,Radio,Social.Media,Influencer,Sales
29,12.09106028,2.49021882,Nano,234.8190215
40,17.33275169,0.428533543,Nano,252.7649737
50,18.73230444,2.183080952,Micro,377.2009694
43,26.13090993,8.160684173,Nano,251.7247035
34,17.36318028,4.198920401,Micro,311.4202946
86,29.093976,4.849590492,Macro,576.7211906
41,12.26171856,1.62291368,Nano,275.8384099
46,13.43845073,1.228182851,Mega,398.4800507
24,11.01989424,0.759861818,Micro,319.4723152
67,20.0109313,6.373311471,Mega,426.0337051
30,10.89003569,3.371902326,Nano,223.9465479
15,6.092326337,2.210370127,Nano,192.6272782
59,17.85584792,4.287900392,Mega,431.0807912
70,21.5538865,2.029129901,Mega,429.9144941
27,9.569824803,2.216601931,Nano,214.5268773
33,20.90396594,5.870763969,Micro,323.9692522
75,20.35778359,6.382532621,Macro,471.0005588
28,11.26841221,1.373882899,Nano,290.2728209
78,25.44110996,2.025284492,Mega,391.8464723
99,28.34481642,5.939716823,Macro,588.5080033
59,10.57227241,0.978358792,Macro,523.191035
16,10.32754546,1.40656398,Nano,236.2242423
54,27.807614,4.060781965,Mega,392.9714786
83,37.71626504,4.007700088,Macro,524.5837126
29,10.41405264,3.798210294,Micro,304.9332578
67,27.53356057,10.45392075,Macro,487.3193005
94,26.87287001,2.585689594,Macro,592.8517983
72,25.6542875,6.396459843,Mega,416.2944989
49,15.76031391,2.761035651,Mega,397.6055584
64,25.82704983,5.193276624,Micro,359.5580965
96,30.36214848,6.714957659,Macro,557.0724242
86,29.45326416,4.046313063,Macro,509.777561
95,36.36570198,1.944664898,Macro,552.1362315
57,17.94192007,3.090308169,Micro,367.2568582
93,28.27465769,2.404138725,Macro,513.5891844
30,10.83082132,3.734457823,Nano,240.2067771
62,22.15719329,1.174740673,Mega,424.8185282
69,23.96530468,4.49419079,Mega,433.7926137
90,25.69788544,4.923816865,Macro,565.0116628
29,9.614382036,1.02716349,Micro,329.4584853
47,12.13185864,2.877687142,Mega,408.2267016
90,30.82298689,1.891624828,Macro,526.596468
15,13.49819708,2.084050121,Nano,259.3816444
97,35.88463577,2.264974023,Macro,558.0151158
38,9.608401774,0.266972471,Nano,272.2873634
18,9.845450771,3.252628408,Nano,261.6719539
11,0.460924393,0.258229475,Nano,164.6677981
25,8.466518679,0.64854834,Nano,285.048641
63,23.04076574,5.078547759,Mega,403.8301749
27,13.2703404,0.858878019,Nano,233.8849702
23,3.511058483,1.668667492,Nano,256.1599167
28,7.949128866,0.926508325,Micro,336.1058088
11,6.838044063,2.464856311,Nano,247.276779
34,5.082664527,0.219320758,Nano,247.838194
26,10.59953251,0.679275349,Micro,305.2554953
19,2.405404817,0.50779351,Micro,358.8249941
20,9.578543177,2.141996655,Nano,259.615618
100,36.73413489,7.359714283,Macro,552.836349
99,30.30840623,7.342506617,Macro,513.9560295
58,23.29102567,1.819778353,Mega,425.2939422
20,3.934783488,0.328469804,Nano,252.7545449
35,7.798023839,1.957661502,Mega,409.2995806
79,27.34613781,4.091102903,Macro,502.7687676
85,30.20696161,8.387590266,Macro,548.4301495
93,30.45012602,2.841142764,Macro,506.1698157
95,38.05125413,3.180587039,Macro,534.7549407
41,13.32463678,5.088006037,Mega,389.6825459
65,23.90796255,2.558253102,Macro,510.2195988
26,9.175047221,0.906720708,Nano,288.9009643
45,12.22453623,6.078835059,Mega,396.4411782
87,29.32736229,1.618873632,Macro,547.5574747
97,31.41745386,4.01690321,Macro,663.1230438
72,23.69108173,1.627593518,Macro,487.7387655
69,20.65784983,3.72670806,Mega,443.2040925
69,20.7102426,5.120845126,Mega,426.9410417
66,24.70953165,3.145122616,Mega,418.4938823
38,10.84290228,0.306923754,Micro,343.428307
93,25.01357137,4.893950399,Macro,560.7722203
15,6.44424657,3.416422707,Nano,189.1893344
43,11.96907259,5.149783609,Mega,421.7536368
42,13.68202657,1.153591556,Mega,412.1690879
71,20.84941338,2.469887527,Macro,530.3642476
27,8.386185282,4.05505902,Micro,330.2078758
20,3.799751394,2.624138468,Nano,249.1682036
94,31.26698648,5.332790413,Macro,486.0406519
53,17.7104836,0.670137979,Nano,244.942971
37,17.592606,2.569460824,Micro,346.7263107
25,17.80623496,2.724311667,Micro,302.9930966
33,11.22418965,5.585571387,Nano,263.7183233
41,8.207210536,0.054399134,Micro,350.1181858
95,33.91345228,6.737153756,Macro,507.7874107
10,3.378004965,2.388981177,Nano,160.0710152
66,34.39442709,3.764872969,Macro,466.3130584
53,12.02782682,0.297664101,Micro,369.6639732
91,27.70783425,3.169181243,Mega,461.6713809
22,3.119413491,2.819735385,Micro,311.9648004
84,26.42486812,1.19268299,Macro,514.5358355
85,28.16013453,5.626379201,Macro,492.5149482
38,21.97177734,3.883806758,Micro,330.007266
24,9.748085525,0.409903698,Nano,261.2170291
27,8.720237277,1.05124005,Nano,279.1120121
94,29.34460985,3.436481014,Macro,468.6050071
86,18.90730836,4.165039776,Macro,545.2196385
85,17.92814765,2.125619697,Macro,486.0905582
70,23.02194895,8.345155386,Macro,481.7427121
34,14.41990991,3.449966023,Micro,308.1259367
43,13.78107412,1.250244985,Mega,382.6958388
89,30.98092574,4.599569215,Macro,492.5860896
47,7.903492524,1.551582154,Micro,332.5708881
63,23.91406052,3.340211678,Micro,359.363085
22,11.86861071,0.222563672,Nano,240.9847292
79,20.13887118,1.706797882,Macro,469.9132136
35,1.593057415,2.974800702,Nano,285.3104982
71,29.26880589,4.327218673,Macro,484.8040416
18,10.73061151,0.827735972,Nano,284.9854478
22,10.90658815,0.283125518,Nano,292.4000189
34,13.97282035,1.019281898,Micro,321.545725
96,32.98619486,5.525464692,Macro,557.4810647
18,8.477135293,0.608817354,Nano,199.380311
82,30.62242105,6.78586305,Mega,445.148303
20,6.660924603,0.657145317,Nano,193.1839993
26,8.09305976,2.677550763,Micro,332.6133591
16,5.768998355,0.167732483,Nano,280.5699428
27,10.33353047,1.130122514,Nano,297.4697309
53,12.94363013,1.404957117,Mega,445.3176214
86,27.46516556,4.518231362,Macro,501.8929784
10,9.848337664,3.852180825,Micro,322.2233667
41,16.68829782,4.329400124,Micro,342.4539088
87,22.97221688,0.569872983,Macro,616.8416211
75,32.43091127,1.524148306,Macro,515.7386758
69,17.55118962,3.143709747,Macro,548.7053712
88,35.54456113,7.522555177,Mega,431.3561609
51,12.40537883,2.253725276,Mega,413.5314245
67,18.30464111,4.895171905,Mega,382.2515521
93,32.49798817,8.698498353,Macro,559.921638
29,13.61181888,2.670106133,Nano,283.6946223
11,11.85393949,3.008452988,Nano,186.0559539
40,23.74013807,2.669949446,Micro,357.1809351
70,23.31774328,5.445912683,Mega,446.4298705
47,4.139878602,1.573396939,Micro,357.1348073
49,14.16394929,1.040513946,Mega,404.4000432
48,7.639383814,0.025406846,Micro,342.9904591
96,34.09118325,6.356479674,Macro,534.0528413
33,17.44947546,0.887761603,Micro,307.5786156
52,14.71875781,5.067918073,Mega,399.031337
29,9.850775833,1.774849524,Nano,251.5685732
98,29.72194699,5.393795763,Macro,525.2143529
23,4.375792879,3.299249022,Micro,327.6889118
89,26.23719393,2.72964696,Macro,564.9321558
22,11.58937865,1.27196986,Nano,211.0670014
37,14.07541414,0.27774083,Nano,283.3742115
50,14.21822384,2.842302575,Micro,372.3293937
100,26.45201531,3.438501994,Macro,554.1861286
73,16.85283064,4.371485674,Macro,502.6687779
74,21.60479931,4.666188365,Macro,521.4953649
44,11.41018973,2.206969456,Mega,420.4141941
55,19.7220372,4.378775534,Mega,398.3020709
15,4.852190352,5.603537932,Nano,253.8084862
61,21.00894901,5.042353102,Mega,431.8204371
93,37.34778216,8.278557955,Macro,495.1266969
80,24.00926522,0.277916714,Mega,459.2811075
41,14.35188944,3.039988379,Micro,369.882298
56,12.97856308,1.005704299,Micro,374.5818324
21,3.580580052,0.165207857,Nano,268.9502646
64,20.36203851,1.527641801,Mega,443.0465103
23,10.2124244,0.104238928,Micro,317.4423038
39,12.28524638,0.224403383,Micro,363.4455239
58,17.11009877,1.23426039,Mega,448.5179721
93,29.24109161,3.030024575,Macro,475.4915588
90,33.5117751,4.663526779,Mega,463.0355064
51,20.12090649,3.424064454,Mega,459.9117745
18,9.088533067,2.109127791,Nano,214.6446988
23,5.564666466,,Micro,358.1548549
31,11.9454269,1.410199557,Nano,292.847183
92,26.81404542,4.200575594,Macro,549.1913645
42,7.277728631,0.277136782,Micro,375.9376793
46,17.78260917,3.773452773,Mega,400.2178408
75,24.76678077,8.778415289,Macro,473.1785496
80,21.82701759,1.183157336,Macro,492.6050422
43,22.33436079,3.378794858,Micro,308.9930214
49,17.97929137,1.427125794,Micro,326.7836312
17,6.151246864,1.483987622,Nano,290.4654938
93,33.74742661,2.79805324,Macro,496.5833531
84,28.27780956,3.840343724,Macro,519.7770244
70,24.12286029,1.07874688,Macro,515.169831
20,2.372901063,0.857514423,Nano,231.7727417
80,27.51236249,1.032765641,Macro,606.1463113
97,38.15692117,8.104644048,Macro,468.9074477
24,7.16376032,3.215148198,Micro,336.0965026
74,26.11537916,5.268664251,Mega,394.397367
80,23.62942306,4.262442573,Macro,477.21196
47,13.85470607,3.72361948,Mega,383.1045369
66,20.43830433,2.097019822,Mega,443.4317309
54,18.67618628,7.608255903,Micro,370.2338528
88,28.50814283,5.1302272,Macro,490.2634962
88,25.7813623,5.715407905,Macro,510.4179064
44,15.66926662,1.086781261,Micro,336.0462879
94,27.44276637,2.375615308,Macro,511.2075678
52,19.40080063,5.766919399,Micro,377.5429734
99,36.02417394,4.288754978,Macro,564.7804139
99,27.32209399,2.769970013,Macro,502.7624522
37,12.70924201,4.63850598,Nano,252.0732866
86,30.68348155,2.984064744,Mega,455.3561019
89,25.80629941,0.788523459,Macro,515.1485213
42,17.86317794,4.313004614,Micro,365.4089538
92,35.20135777,3.687555874,Macro,555.7301259
20,6.870163575,5.127572518,Micro,319.9507597
59,16.84366435,1.582101781,Micro,364.0533448
43,10.06244907,0.24725853,Mega,393.7717504
60,20.78911569,7.601170729,Mega,404.9434803
39,14.85751537,4.283919463,Nano,262.0537174
64,24.69852188,6.741382758,Mega,440.0241365
89,36.00483653,3.979359359,Macro,518.3635434
10,6.090843306,1.41702401,Nano,141.7125513
32,11.85926874,1.787562176,Nano,269.3025038
67,21.66430854,4.774567506,Macro,485.7021836
62,13.4829249,2.810263336,Mega,425.9060693
97,42.19441845,5.549949955,Macro,582.1676823
45,10.97413389,0.165895992,Micro,323.5421788
49,7.870960618,4.867663371,Micro,362.0465607
68,18.16783386,7.064557009,Mega,441.1548711
59,16.97645374,4.517268013,Micro,376.7870155
18,4.855549489,2.078003457,Nano,224.1268524
94,40.13111896,5.87651394,Mega,433.5976694
96,27.05157984,2.847943087,Macro,501.5233641
88,33.64954284,6.652385998,Macro,548.3855146
95,36.20915318,6.000879589,Macro,544.5098576
96,33.01778056,5.625786859,Macro,525.5821036
50,13.41767007,5.549605841,Micro,331.1627812
80,34.56254581,6.122002938,Mega,453.2733966
94,37.63339784,3.593898692,Macro,560.7309114
57,21.66626693,11.53462604,Mega,441.6231349
49,15.85805646,3.969103203,Mega,432.5921678
35,7.198778595,1.50952132,Mega,392.1849255
75,19.12302371,1.254935551,Macro,475.0097286
25,10.69837915,1.359456063,Micro,338.286334
20,11.84257032,3.544378981,Nano,178.8998187
79,33.69096007,7.889353903,Mega,442.0418445
65,22.51872325,2.126138663,Mega,415.0110448
31,9.9541245,3.674953196,Nano,210.6052794
79,26.65916629,5.058853639,Macro,540.0181185
83,36.0042875,6.299889469,Macro,502.2212233
64,10.93089931,3.085375073,Mega,402.8923393
70,21.17876903,1.700145413,Micro,379.2205555
69,16.14051524,3.698544745,Mega,414.6989265
25,12.54018005,1.757871648,Nano,224.1443366
35,15.07233814,0.928096772,Micro,330.4096925
60,12.84059374,2.482908311,Mega,449.1833432
12,2.595316198,0.334169058,Nano,264.5296825
63,17.9879371,3.817063176,Mega,424.1493306
24,0.848264479,1.592571775,Nano,207.3422845
70,15.3541893,1.049369556,Macro,470.9327226
13,1.470311516,1.231379728,Nano,278.5766055
69,23.61530268,5.555739478,Mega,441.5123583
85,25.24181707,5.969538042,Macro,553.247971
84,24.84851521,1.84106861,Mega,432.5803052
16,0.451244404,3.53978674,Nano,267.6507047
97,27.20282364,8.986277187,Macro,550.2226293
65,13.28316032,1.042497914,Mega,451.6882656
43,17.65544444,2.395348967,Nano,265.2719642
100,34.99956608,3.442713665,Macro,541.9177464
40,9.95269779,0.498155859,Micro,325.913989
93,28.03820883,2.924281836,Macro,483.9594381
24,3.745263481,1.877094065,Micro,307.4988419
52,12.04481355,0.370684494,Micro,345.3279305
56,13.99621892,0.602834245,Nano,224.291925
55,18.05470687,3.922401368,Micro,313.4783926
92,30.29945976,5.942147048,Mega,439.2414363
78,30.88048795,10.18875485,Macro,553.7409088
40,15.21581134,2.527104197,Micro,316.6336089
38,17.84312218,2.009779488,Nano,294.5295193
16,9.561229256,1.786776024,Nano,210.1578632
94,22.11973254,2.528224806,Macro,482.9225555
31,8.843924649,0.104810858,Micro,332.8980247
47,19.83138083,2.825675852,Mega,435.0774227
86,30.72875275,3.691274704,Macro,532.86505
67,10.44756548,2.178328312,Micro,305.1270891
16,3.849731765,1.23722102,Nano,252.8077883
49,21.10940259,4.247449589,Micro,364.4137603
27,15.44922108,4.645825936,Micro,313.4490093
34,10.92058269,1.175521194,Micro,323.8911011
20,7.518263983,1.381464824,Nano,249.6249325
23,14.80553314,1.818714968,Micro,336.903363
48,14.29858127,1.588769981,Mega,412.4674399
24,14.37081327,0.126918813,Micro,314.673484
44,12.77031589,2.776046037,Mega,410.56005
18,0.767382803,0.514440496,Nano,221.4895022
18,12.38447814,1.637157501,Nano,268.1753007
49,15.44552256,0.062410122,Micro,366.6194553
56,20.89599208,2.781968992,Mega,402.6352535
41,14.36171426,2.625772385,Mega,423.9754376
51,30.89320729,7.389871572,Micro,315.3226095
35,18.81472652,3.041468747,Nano,273.7035536
56,16.5687787,3.151386833,Micro,366.0831873
17,5.166331806,0.210617998,Nano,252.9592031
51,20.69590176,7.122475601,Mega,420.9315418
74,29.20318144,5.343637998,Mega,414.7250781
97,31.70701011,4.365166691,Macro,609.8665729
38,16.35728777,0.910704373,Micro,366.1415056
81,35.74400862,8.48557931,Mega,431.4895909
31,10.82249016,0.857715137,Micro,310.0211891
39,9.448712198,0.656320737,Micro,308.5775576
48,25.37723103,3.997027881,Micro,355.3074663
79,25.28409682,6.045621605,Macro,544.6069453
100,30.10706369,8.054539885,Macro,572.2663886
89,25.89509413,2.400939144,Macro,600.3709656
19,7.069720275,3.109655988,Nano,240.4559879
62,23.55330281,5.89293156,Macro,487.887122
13,6.237812416,0.777461147,Nano,290.8981923
21,11.1103027,1.609824309,Nano,219.9599501
15,7.687035542,2.080461325,Nano,185.7574503
21,9.726088372,0.863382785,Micro,318.0196842
39,13.63285082,2.890436804,Micro,316.6465205
89,32.18271929,3.791252056,Macro,483.9361094
78,28.71579999,6.852004197,Macro,496.428668
58,14.39177935,1.226266329,Mega,414.4196444
10,7.951313088,5.221649163,Nano,245.2727808
48,26.55069861,6.375071446,Mega,399.9264693
52,15.70165246,3.943078855,Micro,350.429871
49,12.9152275,4.690735711,Mega,412.3980242
37,10.25291621,0.86532872,Micro,319.9785905
35,12.14629522,1.992383015,Micro,327.6934464
67,14.96789081,0.99267693,Micro,365.9301684
59,15.50264678,2.655940387,Mega,417.9117387
32,16.82166633,1.585219121,Nano,210.5819723
60,14.31611675,3.134427989,Macro,482.1137989
94,17.17127384,1.021301086,Macro,561.4475027
66,23.9153958,3.955480444,Mega,456.5814084
46,18.54842127,2.45558294,Mega,409.3677433
60,22.22851939,1.901751815,Mega,455.6478928
60,17.8876588,4.215976155,Micro,348.2732125
85,28.20271003,7.586978644,Macro,527.8091466
86,32.60830419,4.793069167,Macro,501.7053777
47,18.76508582,6.298226829,Nano,254.1385835
29,2.172596338,4.208324504,Micro,322.9111805
73,22.36101534,2.23634963,Mega,433.4364396
25,1.717079137,3.631544285,Nano,224.5106771
83,30.05661135,4.918533475,Mega,453.7777542
76,27.79645954,3.915785408,Macro,473.7418814
43,11.65183738,3.36668963,Micro,320.6069836
46,10.17876113,0.774718817,Micro,331.6408456
56,13.21843022,3.196613591,Mega,447.1413138
92,33.29585958,1.229454172,Macro,471.2327625
80,26.19652482,5.181134485,Macro,536.4829631
28,6.008656035,2.789498789,Micro,306.912874
51,19.80563998,1.57626412,Mega,400.0574811
27,15.96407307,2.807301417,Micro,356.1601681
60,19.07589515,0.028584966,Mega,449.4241948
11,0.401648899,1.160768013,Nano,181.622256
32,11.21930355,0.656788657,Micro,306.1625074
25,1.896591048,1.966394722,Nano,251.4777968
51,27.16698915,1.952594516,Mega,414.6379607
38,5.433861834,4.68229946,Nano,265.2641984
99,37.46822321,7.194404457,Macro,494.6833568
41,7.143984704,1.185990305,Micro,313.1106718
89,28.3891393,2.447626741,Macro,543.8173932
66,16.3660306,1.939179561,Macro,485.0054322
52,18.38397312,0.704457411,Micro,302.3516236
42,15.96668752,5.046547629,Micro,361.4573933
90,25.32989622,4.301506554,Macro,499.0704866
51,23.28772776,6.650243242,Micro,317.4436258
15,3.773286785,0.135074302,Nano,216.4752797
64,26.08926355,6.297890399,Mega,415.7211644
87,31.07122783,4.894238959,Macro,493.8333926
23,1.119933449,2.024287502,Nano,260.9063115
97,32.66492942,3.404343568,Macro,515.1889866
74,27.96329539,2.837584957,Mega,463.6576195
93,29.30608808,2.303326934,Macro,508.9732886
15,3.518069641,2.293790324,Nano,200.8392259
11,4.205790339,3.05864083,Nano,259.2253607
15,17.87852819,6.684451448,Nano,171.0849134
29,7.615687099,1.294083271,Nano,236.3888789
59,31.00062729,2.464132207,Mega,463.2295177
50,16.21666237,4.527337829,Nano,272.5874166
81,29.25634134,6.17428655,Mega,463.0971192
96,36.36399032,4.408971244,Macro,556.4181843
35,10.02438885,0.033313202,Micro,317.3264118
79,17.40233918,4.550484424,Macro,472.4718431
27,7.351579839,3.159416944,Nano,216.9298671
63,14.58661204,2.221679639,Mega,429.4854789
31,7.231927741,5.155800945,Nano,226.625253
95,36.90617957,5.525357936,Macro,520.3213039
51,16.17484875,1.898537466,Micro,331.3115629
51,24.16107957,4.792641558,Mega,388.0202988
47,18.85597236,2.305723529,Mega,385.8334098
58,13.94936767,4.793888364,Nano,274.4802568
44,23.13440248,3.02294212,Mega,406.7265669
89,22.98771862,2.588135171,Macro,484.2278903
19,7.529380566,0.663731937,Nano,215.2997177
43,23.11923457,2.99421459,Micro,328.7203487
92,31.4612923,1.744870623,Mega,454.1058105
43,8.573864534,3.298362157,Micro,305.3375708
41,7.125223319,1.156608183,Micro,365.692491
98,34.41226462,1.939969763,Macro,511.7368961
26,0.494669658,3.307763278,Nano,275.7029837
82,23.57063476,5.577005503,Mega,461.4488977
54,10.7247493,0.3426558,Mega,460.2779818
92,28.10042831,6.381561037,Macro,592.26594
10,7.931488441,5.022012056,Nano,178.6937174
74,26.31231351,5.591730811,Mega,430.3808373
84,25.52112396,6.982196583,Macro,503.5098124
47,8.019407584,0.780992605,Micro,348.8166061
63,20.91620696,4.093511379,Micro,316.6191609
63,22.72019,2.46555663,Mega,454.6670024
85,27.43790643,4.189125909,Macro,486.158387
100,30.35892668,5.196090554,Mega,450.4590534
23,12.15512676,2.918798045,Nano,284.4021997
33,14.21518214,2.005887022,Micro,323.121596
36,6.743957107,1.708179361,Micro,317.124813
36,14.29764842,4.724222889,Nano,279.9334935
45,19.26995186,2.34568982,Mega,386.8805794
46,24.51757273,1.461142201,Mega,401.1838162
100,25.97867746,3.80746456,Macro,483.2280791
53,24.70222638,0.169467336,Micro,318.0990685
22,10.88647478,1.949233449,Micro,314.2127427
63,20.23650027,4.367758728,Mega,446.0937121
47,22.14974584,5.275784898,Mega,424.8066444
76,31.57443225,5.668187006,Mega,417.766382
57,20.46156446,5.264913626,Mega,427.7022796
90,29.55800369,3.425633439,Macro,496.2370485
72,19.8837268,6.352685239,Macro,538.7119319
45,18.80608405,1.052299168,Mega,418.3116972
19,14.70872866,2.737595238,Nano,265.5056826
65,28.94536709,3.995953974,Mega,425.7213377
71,27.63860309,6.434458431,Macro,484.3093939
26,17.17752921,2.97097749,Nano,242.6846137
47,15.70133839,0.377178568,Micro,352.861849
57,23.27044919,5.741407966,Micro,333.3785957
19,7.174030772,0.31830096,Micro,325.7825484
47,16.93952644,2.858758675,Micro,330.0212994
65,22.56391988,7.395603642,Mega,409.949878
59,17.56421199,2.188043777,Micro,333.0246736
28,5.200063473,2.294252711,Micro,330.3467984
20,1.028427715,0.921794519,Nano,269.461877
